PartitionKey,RowKey,source,title,description,instructor,level,role,product,duration,rating_count,rating_average,url
ms-learn,99407a07-ae12-4cbb-8dac-eaa147713575,MS Learn,Create journals for jobs in Dynamics 365 Business Central,Do you need to prepare Dynamics 365 Business Central to post job usage for resources and items? This module will show you how to set up job journals.,,intermediate,business-user,dynamics-365,17,15,4.8,https://docs.microsoft.com/en-us/learn/modules/create-journals-for-jobs/?WT.mc_id=api_CatalogApi
ms-learn,9ec5af16-f130-40c2-a4a6-e58d1f012ca3,MS Learn,Create journals for jobs in Dynamics 365 Business Central,Do you need to prepare Dynamics 365 Business Central to post job usage for resources and items? This module will show you how to set up job journals.,,intermediate,business-user,dynamics-business-central,17,15,4.8,https://docs.microsoft.com/en-us/learn/modules/create-journals-for-jobs/?WT.mc_id=api_CatalogApi
ms-learn,426b796d-74a3-4ef8-a7d3-2029cd2fc1d1,MS Learn,Configure bins on the location card in Dynamics 365 Business Central,Do you need to set up default bins for your warehouse processes? This module shows how to configure bins on the location card.,,intermediate,functional-consultant,dynamics-365,17,5,5.0,https://docs.microsoft.com/en-us/learn/modules/configure-bins-location/?WT.mc_id=api_CatalogApi
ms-learn,f519a6da-5212-4627-9f66-506a06484178,MS Learn,Configure bins on the location card in Dynamics 365 Business Central,Do you need to set up default bins for your warehouse processes? This module shows how to configure bins on the location card.,,intermediate,functional-consultant,dynamics-business-central,17,5,5.0,https://docs.microsoft.com/en-us/learn/modules/configure-bins-location/?WT.mc_id=api_CatalogApi
ms-learn,d6086d34-28ca-4a14-b41a-acaca8194dc1,MS Learn,Configure bins on the location card in Dynamics 365 Business Central,Do you need to set up default bins for your warehouse processes? This module shows how to configure bins on the location card.,,intermediate,business-user,dynamics-365,17,5,5.0,https://docs.microsoft.com/en-us/learn/modules/configure-bins-location/?WT.mc_id=api_CatalogApi
ms-learn,3dff4ede-5344-4e37-9bca-c03a28b18d4c,MS Learn,Configure bins on the location card in Dynamics 365 Business Central,Do you need to set up default bins for your warehouse processes? This module shows how to configure bins on the location card.,,intermediate,business-user,dynamics-business-central,17,5,5.0,https://docs.microsoft.com/en-us/learn/modules/configure-bins-location/?WT.mc_id=api_CatalogApi
ms-learn,3791506b-314f-4f55-a011-a045cf30a9b3,MS Learn,Work with web services in Dynamics 365 Business Central,"Do you want to use web services in Business Central? This module will explain the terminology and differences between SOAP and OData. Additionally, the module will describe how to configure these services in Business Central.",,intermediate,developer,dynamics-365,72,26,4.73,https://docs.microsoft.com/en-us/learn/modules/work-with-web-services/?WT.mc_id=api_CatalogApi
ms-learn,06c830ca-97e7-46f8-b928-5b282d7e6f31,MS Learn,Work with web services in Dynamics 365 Business Central,"Do you want to use web services in Business Central? This module will explain the terminology and differences between SOAP and OData. Additionally, the module will describe how to configure these services in Business Central.",,intermediate,developer,dynamics-business-central,72,26,4.73,https://docs.microsoft.com/en-us/learn/modules/work-with-web-services/?WT.mc_id=api_CatalogApi
ms-learn,7e96831d-b205-4842-a826-5bb2b9ceb715,MS Learn,Create new companies in Business Central,Learn how to create and set up new companies efficiently in Business Central.,,beginner,functional-consultant,dynamics-365,37,354,4.71,https://docs.microsoft.com/en-us/learn/modules/create-new-companies-dynamics-365-business-central/?WT.mc_id=api_CatalogApi
ms-learn,d08a3fc1-6a68-4471-97e3-74ee1a2eb57c,MS Learn,Create new companies in Business Central,Learn how to create and set up new companies efficiently in Business Central.,,beginner,functional-consultant,dynamics-business-central,37,354,4.71,https://docs.microsoft.com/en-us/learn/modules/create-new-companies-dynamics-365-business-central/?WT.mc_id=api_CatalogApi
ms-learn,5f350917-3948-43f8-bb69-eb9a78b3fed6,MS Learn,Create new companies in Business Central,Learn how to create and set up new companies efficiently in Business Central.,,beginner,business-user,dynamics-365,37,354,4.71,https://docs.microsoft.com/en-us/learn/modules/create-new-companies-dynamics-365-business-central/?WT.mc_id=api_CatalogApi
ms-learn,d6ba300e-2f38-4b22-af4e-f6394bf3cacd,MS Learn,Create new companies in Business Central,Learn how to create and set up new companies efficiently in Business Central.,,beginner,business-user,dynamics-business-central,37,354,4.71,https://docs.microsoft.com/en-us/learn/modules/create-new-companies-dynamics-365-business-central/?WT.mc_id=api_CatalogApi
ms-learn,7fff2721-87ae-4355-9ec8-837b17adeae5,MS Learn,Configure financial reports by using account schedules in Dynamics 365 Business Central,"If you want to know more about financial reporting in Business Central, then follow along with this module to find out about how to create account schedules to create your own customized reports without needing to develop them.",,intermediate,functional-consultant,dynamics-365,37,79,4.59,https://docs.microsoft.com/en-us/learn/modules/configure-financial-reports-dynamics-365-business-central/?WT.mc_id=api_CatalogApi
ms-learn,2f7a1d07-dd94-499e-8e09-de4c5590bc82,MS Learn,Configure financial reports by using account schedules in Dynamics 365 Business Central,"If you want to know more about financial reporting in Business Central, then follow along with this module to find out about how to create account schedules to create your own customized reports without needing to develop them.",,intermediate,functional-consultant,dynamics-business-central,37,79,4.59,https://docs.microsoft.com/en-us/learn/modules/configure-financial-reports-dynamics-365-business-central/?WT.mc_id=api_CatalogApi
ms-learn,38d37e96-2426-4803-b886-9aac39c2170d,MS Learn,Configure financial reports by using account schedules in Dynamics 365 Business Central,"If you want to know more about financial reporting in Business Central, then follow along with this module to find out about how to create account schedules to create your own customized reports without needing to develop them.",,intermediate,business-user,dynamics-365,37,79,4.59,https://docs.microsoft.com/en-us/learn/modules/configure-financial-reports-dynamics-365-business-central/?WT.mc_id=api_CatalogApi
ms-learn,0ab1841b-acda-47e0-b139-ba3e2cf84a2c,MS Learn,Configure financial reports by using account schedules in Dynamics 365 Business Central,"If you want to know more about financial reporting in Business Central, then follow along with this module to find out about how to create account schedules to create your own customized reports without needing to develop them.",,intermediate,business-user,dynamics-business-central,37,79,4.59,https://docs.microsoft.com/en-us/learn/modules/configure-financial-reports-dynamics-365-business-central/?WT.mc_id=api_CatalogApi
ms-learn,55d60832-619f-4c49-9b11-5e65688fda50,MS Learn,Build a Power BI report with Business Central data,Do you want to build a Business Central report using Power BI Desktop? This module will guide you through the steps required to create a Power BI report.,,intermediate,functional-consultant,dynamics-365,82,15,4.8,https://docs.microsoft.com/en-us/learn/modules/build-power-bi-report/?WT.mc_id=api_CatalogApi
ms-learn,6b1750dc-0556-4515-bfb1-13d8b65d5817,MS Learn,Build a Power BI report with Business Central data,Do you want to build a Business Central report using Power BI Desktop? This module will guide you through the steps required to create a Power BI report.,,intermediate,functional-consultant,dynamics-business-central,82,15,4.8,https://docs.microsoft.com/en-us/learn/modules/build-power-bi-report/?WT.mc_id=api_CatalogApi
ms-learn,1014826e-b499-4539-8327-e0c062d65b67,MS Learn,Build a Power BI report with Business Central data,Do you want to build a Business Central report using Power BI Desktop? This module will guide you through the steps required to create a Power BI report.,,intermediate,developer,dynamics-365,82,15,4.8,https://docs.microsoft.com/en-us/learn/modules/build-power-bi-report/?WT.mc_id=api_CatalogApi
ms-learn,e29001b5-c3ae-481d-88c1-13635460f18d,MS Learn,Build a Power BI report with Business Central data,Do you want to build a Business Central report using Power BI Desktop? This module will guide you through the steps required to create a Power BI report.,,intermediate,developer,dynamics-business-central,82,15,4.8,https://docs.microsoft.com/en-us/learn/modules/build-power-bi-report/?WT.mc_id=api_CatalogApi
ms-learn,117a52c5-4a9d-45b3-bdf8-15fdcd194f46,MS Learn,Create and process scheduled kanbans in Dynamics 365 Supply Chain Management,"In Dynamics 365 Supply Chain Management, scheduled kanbans can be created by Master planning based on requirements from demand forecast, supply forecast, or from any other demand such as sales orders, transfer orders, or production orders.",,intermediate,business-user,dynamics-365,85,62,4.56,https://docs.microsoft.com/en-us/learn/modules/create-process-scheduled-kanbans-dyn365-supply-chain-mgmt/?WT.mc_id=api_CatalogApi
ms-learn,acf864dc-b0fb-4bbd-8ee5-428b1a30ee54,MS Learn,Create and process scheduled kanbans in Dynamics 365 Supply Chain Management,"In Dynamics 365 Supply Chain Management, scheduled kanbans can be created by Master planning based on requirements from demand forecast, supply forecast, or from any other demand such as sales orders, transfer orders, or production orders.",,intermediate,business-user,dynamics-scm,85,62,4.56,https://docs.microsoft.com/en-us/learn/modules/create-process-scheduled-kanbans-dyn365-supply-chain-mgmt/?WT.mc_id=api_CatalogApi
ms-learn,9be1cf39-61d4-495b-82f9-93b7d09a540f,MS Learn,Create and process scheduled kanbans in Dynamics 365 Supply Chain Management,"In Dynamics 365 Supply Chain Management, scheduled kanbans can be created by Master planning based on requirements from demand forecast, supply forecast, or from any other demand such as sales orders, transfer orders, or production orders.",,intermediate,business-user,dynamics-finance-operations,85,62,4.56,https://docs.microsoft.com/en-us/learn/modules/create-process-scheduled-kanbans-dyn365-supply-chain-mgmt/?WT.mc_id=api_CatalogApi
ms-learn,8aa815c8-ae8c-4c0f-8263-02f3335574ae,MS Learn,Create and process scheduled kanbans in Dynamics 365 Supply Chain Management,"In Dynamics 365 Supply Chain Management, scheduled kanbans can be created by Master planning based on requirements from demand forecast, supply forecast, or from any other demand such as sales orders, transfer orders, or production orders.",,intermediate,functional-consultant,dynamics-365,85,62,4.56,https://docs.microsoft.com/en-us/learn/modules/create-process-scheduled-kanbans-dyn365-supply-chain-mgmt/?WT.mc_id=api_CatalogApi
ms-learn,b31d7e33-8f86-41e0-b27b-b52676e80199,MS Learn,Create and process scheduled kanbans in Dynamics 365 Supply Chain Management,"In Dynamics 365 Supply Chain Management, scheduled kanbans can be created by Master planning based on requirements from demand forecast, supply forecast, or from any other demand such as sales orders, transfer orders, or production orders.",,intermediate,functional-consultant,dynamics-scm,85,62,4.56,https://docs.microsoft.com/en-us/learn/modules/create-process-scheduled-kanbans-dyn365-supply-chain-mgmt/?WT.mc_id=api_CatalogApi
